EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
533009,S SIERRA MTNS (ZONE), ,08/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,88370,Z,96,HNX,0,0,Emergency Manager, , , , , , , , ,08/31/2014,2359, , , , ,"","The California drought continued in full force during the month of August, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",29
539719,S SIERRA FOOTHILLS (ZONE), ,09/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,89630,Z,93,HNX,0,0,Emergency Manager, , , , , , , , ,09/30/2014,2359, , , , ,"","The California drought continued in full force during the month of August, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",30
539716,E CENTRAL S.J. VALLEY (ZONE), ,09/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,89630,Z,90,HNX,0,0,Emergency Manager, , , , , , , , ,09/30/2014,2359, , , , ,"","The California drought continued in full force during the month of August, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",31
539722,S SIERRA MTNS (ZONE), ,09/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,89630,Z,96,HNX,0,0,Emergency Manager, , , , , , , , ,09/30/2014,2359, , , , ,"","The California drought continued in full force during the month of August, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",32
542376,E CENTRAL S.J. VALLEY (ZONE), ,10/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,90052,Z,90,HNX,0,0,Emergency Manager, , , , , , , , ,10/31/2014,2359, , , , ,"","The California drought continued in full force during the month of October, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",33
542379,S SIERRA FOOTHILLS (ZONE), ,10/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,90052,Z,93,HNX,0,0,Emergency Manager, , , , , , , , ,10/31/2014,2359, , , , ,"","The California drought continued in full force during the month of October, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",34
542382,S SIERRA MTNS (ZONE), ,10/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,90052,Z,96,HNX,0,0,Emergency Manager, , , , , , , , ,10/31/2014,2359, , , , ,"","The California drought continued in full force during the month of October, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",35
545974,E CENTRAL S.J. VALLEY (ZONE), ,11/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,91079,Z,90,HNX,0,0,Emergency Manager, , , , , , , , ,11/30/2014,2359, , , , ,"","The California drought continued in full force during the month of November, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",36
545977,S SIERRA FOOTHILLS (ZONE), ,11/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,91079,Z,93,HNX,0,0,Emergency Manager, , , , , , , , ,11/30/2014,2359, , , , ,"","The California drought continued in full force during the month of November, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",37
545980,S SIERRA MTNS (ZONE), ,11/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,91079,Z,96,HNX,0,0,Emergency Manager, , , , , , , , ,11/30/2014,2359, , , , ,"","The California drought continued in full force during the month of November, 2014. Exceptional drought was detected by the U.S. Drought Monitor for almost the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. For the first time on record, red flag warnings were issued in January for not only the Southern Sierra Nevada and the Tehachapi Mountains but also the south end of the San Joaquin Valley.",38
551235,E CENTRAL S.J. VALLEY (ZONE), ,12/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,91994,Z,90,HNX,0,0,Emergency Manager, , , , , , , , ,12/31/2014,2359, , , , ,"","The California drought continued in full force during the month of December, 2014. Although there was heavy rain and snowfall across central California in early December, the later part of December was mainly dry. The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",39
551238,S SIERRA FOOTHILLS (ZONE), ,12/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,91994,Z,93,HNX,0,0,Emergency Manager, , , , , , , , ,12/31/2014,2359, , , , ,"","The California drought continued in full force during the month of December, 2014. Although there was heavy rain and snowfall across central California in early December, the later part of December was mainly dry. The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",40
551241,S SIERRA MTNS (ZONE), ,12/01/2014,0,Drought, , ,0,0,0,0,CA,PST-8, ,91994,Z,96,HNX,0,0,Emergency Manager, , , , , , , , ,12/31/2014,2359, , , , ,"","The California drought continued in full force during the month of December, 2014. Although there was heavy rain and snowfall across central California in early December, the later part of December was mainly dry. The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",41
553233,E CENTRAL S.J. VALLEY (ZONE), ,01/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92365,Z,90,HNX,0,0,Emergency Manager, , , , , , , , ,01/31/2015,2359, , , , ,"","The California drought continued in full force during the month of January, 2015. Precipitation fell on only a few days of the month, and mostly across Kern County. Snowfall in the Sierra Nevada was limited to the highest elevations due to the warm nature of the storms that did move through. Temperatures remained well above normal throughout central California.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",42
553239,S SIERRA MTNS (ZONE), ,01/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92365,Z,96,HNX,0,0,Emergency Manager, , , , , , , , ,01/31/2015,2359, , , , ,"","The California drought continued in full force during the month of January, 2015. Precipitation fell on only a few days of the month, and mostly across Kern County. Snowfall in the Sierra Nevada was limited to the highest elevations due to the warm nature of the storms that did move through. Temperatures remained well above normal throughout central California.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",43
553236,S SIERRA FOOTHILLS (ZONE), ,01/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92365,Z,93,HNX,0,0,Emergency Manager, , , , , , , , ,01/31/2015,2359, , , , ,"","The California drought continued in full force during the month of January, 2015. Precipitation fell on only a few days of the month, and mostly across Kern County. Snowfall in the Sierra Nevada was limited to the highest elevations due to the warm nature of the storms that did move through. Temperatures remained well above normal throughout central California.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",44
554114,S SIERRA MTNS (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,96,HNX,0,0,Emergency Manager, , , , , , , , ,02/28/2015,2359, , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",45
554108,E CENTRAL S.J. VALLEY (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,90,HNX,0,0,Emergency Manager, , , , , , , , ,02/28/2015,2359, , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",46
554111,S SIERRA FOOTHILLS (ZONE), ,02/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,92486,Z,93,HNX,0,0,Emergency Manager, , , , , , , , ,02/28/2015,2359, , , , ,"","The California drought continued in full force during the month of February, 2015. Precipitation continued to be below normal for the month with well above normal temperatures. Snowfall in the Sierra Nevada was limited to the highest elevations until the end of the month when a storm on February 28 brought snow levels down to about 5000 feet.  ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued into 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",47
562210,E CENTRAL S.J. VALLEY (ZONE), ,03/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,93600,Z,90,HNX,0,0,Emergency Manager, , , , , , , , ,03/31/2015,2359, , , , ,"","The California drought continued in full force during the month of March, 2015. The month was exceptionally warm and much drier than normal. In fact, it was the warmest March ever in Fresno and the 3rd warmest on record in Bakersfield. March, 2015 was the 6th driest March on record in Fresno, tied with March, 1923 with a measly precipitation total of only six hundredths of an inch. The month���s unseasonably warm weather tied or established new records for high minimum and maximum temperatures on several occasions in the San Joaquin Valley. In fact, temperatures averaged above normal every single day of the month except the 1st, 2nd and 3rd.||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued through the first few months of 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",48
562216,S SIERRA MTNS (ZONE), ,03/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,93600,Z,96,HNX,0,0,Emergency Manager, , , , , , , , ,03/31/2015,2359, , , , ,"","The California drought continued in full force during the month of March, 2015. The month was exceptionally warm and much drier than normal. In fact, it was the warmest March ever in Fresno and the 3rd warmest on record in Bakersfield. March, 2015 was the 6th driest March on record in Fresno, tied with March, 1923 with a measly precipitation total of only six hundredths of an inch. The month���s unseasonably warm weather tied or established new records for high minimum and maximum temperatures on several occasions in the San Joaquin Valley. In fact, temperatures averaged above normal every single day of the month except the 1st, 2nd and 3rd.||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued through the first few months of 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",49
562213,S SIERRA FOOTHILLS (ZONE), ,03/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,93600,Z,93,HNX,0,0,Emergency Manager, , , , , , , , ,03/31/2015,2359, , , , ,"","The California drought continued in full force during the month of March, 2015. The month was exceptionally warm and much drier than normal. In fact, it was the warmest March ever in Fresno and the 3rd warmest on record in Bakersfield. March, 2015 was the 6th driest March on record in Fresno, tied with March, 1923 with a measly precipitation total of only six hundredths of an inch. The month���s unseasonably warm weather tied or established new records for high minimum and maximum temperatures on several occasions in the San Joaquin Valley. In fact, temperatures averaged above normal every single day of the month except the 1st, 2nd and 3rd.||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued through the first few months of 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",50
567957,S SIERRA FOOTHILLS (ZONE), ,04/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,94454,Z,93,HNX,0,0,Emergency Manager, , , , , , , , ,04/30/2015,2359, , , , ,"","The California drought continued in full force during the month of April, 2015. Temperatures continued to average above normal. While there was some precipitation in April, it was not uniformly distributed. Fresno received 1.25 inches of rain (131% of normal) while Bakersfield received only 0.08 inches (15% of normal). Overall, seasonal rainfall amounts continued to be only 50-75 percent of normal across central California.   ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued through the first few months of 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",51
567954,E CENTRAL S.J. VALLEY (ZONE), ,04/01/2015,0,Drought, , ,0,0,0,0,CA,PST-8, ,94454,Z,90,HNX,0,0,Emergency Manager, , , , , , , , ,04/30/2015,2359, , , , ,"","The California drought continued in full force during the month of April, 2015. Temperatures continued to average above normal. While there was some precipitation in April, it was not uniformly distributed. Fresno received 1.25 inches of rain (131% of normal) while Bakersfield received only 0.08 inches (15% of normal). Overall, seasonal rainfall amounts continued to be only 50-75 percent of normal across central California.   ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The 2013-2014 water year (July 1 - June 30) concluded with Fresno setting its second driest on record (4.81 inches) and Bakersfield setting its third driest (2.41 inches). For the calendar year, 2014 was the warmest year on record for Fresno and Bakersfield. The trend of below normal precipitation and above normal temperatures has continued through the first few months of 2015. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, a decrease in the snow-related tourism activity in the Southern Sierra Nevada, reduction in air quality due to persistent stagnant air, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains.",52
